Date,Location,Mall,Month,On_Off_Cmd,A/M_Status,Trip_Status,Run_Status,Schedule_Mode,Time_Schedule,Is_Weekend,Season,Climate_Prone,Outdoor_Temperature,Indoor_Temperature,Occupancy,Fan_Speed,Air_Filter,Air_Quality_PPM,Power_consumption_kwh
2021-01-23,Mumbai,Paladium,1,ON,Auto,Trip,ON,Off,Off,1,Winter,Summer,21,20,427,Low,High,395,31
2021-01-24,Mumbai,Paladium,1,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,18,21,400,Low,High,305,37
2021-01-25,Mumbai,Paladium,1,ON,Manual,Normal,OFF,Off,Off,0,Winter,Summer,27,23,255,Low,Medium,289,20
2021-01-26,Mumbai,Paladium,1,ON,Manual,Normal,OFF,Off,Off,0,Winter,Summer,15,24,300,Medium,Medium,264,25
2021-01-27,Mumbai,Paladium,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,15,19,349,Low,High,385,30
2021-01-28,Mumbai,Paladium,1,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,19,21,195,Low,Low,235,12
2021-01-29,Mumbai,Paladium,1,ON,Manual,Trip,ON,Off,Off,0,Winter,Summer,18,24,331,Medium,High,387,42
2021-01-30,Mumbai,Paladium,1,ON,Auto,Trip,ON,Off,Off,1,Winter,Summer,29,24,432,Medium,High,356,48
2021-01-31,Mumbai,Paladium,1,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,20,23,420,Low,High,347,34
2021-02-01,Mumbai,Paladium,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,28,22,325,Medium,High,362,48
2021-02-02,Mumbai,Paladium,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,27,23,276,Low,Medium,255,29
2021-02-03,Mumbai,Paladium,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,19,21,212,Low,Medium,257,23
2021-02-04,Mumbai,Paladium,2,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Winter,Summer,25,23,212,Low,Medium,257,26
2021-02-05,Mumbai,Paladium,2,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,21,20,203,Low,Medium,275,26
2021-02-06,Mumbai,Paladium,2,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,18,24,482,Medium,High,333,54
2021-02-07,Mumbai,Paladium,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,28,20,491,Medium,High,361,48
2021-02-08,Mumbai,Paladium,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,16,21,312,Medium,High,372,42
2021-02-09,Mumbai,Paladium,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,27,24,292,Low,Medium,257,24
2021-02-10,Mumbai,Paladium,2,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,28,23,228,Medium,Medium,250,26
2021-02-11,Mumbai,Paladium,2,ON,Auto,Trip,OFF,Off,Off,0,Winter,Summer,25,22,124,Low,Low,220,17
2021-02-12,Mumbai,Paladium,2,ON,Auto,Normal,OFF,Off,Off,0,Winter,Summer,21,23,301,Low,High,346,35
2021-02-13,Mumbai,Paladium,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,26,21,462,Medium,High,373,50
2021-02-14,Mumbai,Paladium,2,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,23,20,381,Low,High,341,30
2021-02-15,Mumbai,Paladium,2,ON,Manual,Trip,ON,Off,Off,0,Winter,Summer,18,21,131,Low,Low,226,15
2021-02-16,Mumbai,Paladium,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,28,21,179,Medium,Low,207,15
2021-02-17,Mumbai,Paladium,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,22,21,344,Low,High,390,30
2021-02-18,Mumbai,Paladium,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,27,22,171,Medium,Low,206,19
2021-02-19,Mumbai,Paladium,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,25,22,232,Low,Medium,272,28
2021-02-20,Mumbai,Paladium,2,ON,Manual,Normal,OFF,Off,Off,1,Winter,Summer,17,20,400,Low,High,353,38
2021-02-21,Mumbai,Paladium,2,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,25,20,484,Medium,High,394,52
2021-02-22,Mumbai,Paladium,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,18,19,335,Low,High,319,35
2021-02-23,Mumbai,Paladium,2,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,27,23,140,Low,Low,225,14
2021-02-24,Mumbai,Paladium,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,25,22,141,Low,Low,227,14
2021-02-25,Mumbai,Paladium,2,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,27,20,280,Medium,Medium,299,28
2021-02-26,Mumbai,Paladium,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,29,24,274,Medium,Medium,261,25
2021-02-27,Mumbai,Paladium,2,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,27,20,492,Medium,High,336,43
2021-02-28,Mumbai,Paladium,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,17,19,454,Low,High,392,34
2021-03-01,Mumbai,Paladium,3,ON,Manual,Normal,OFF,Off,Off,0,Summer,Summer,42,26,117,High,Low,214,24
2021-03-02,Mumbai,Paladium,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,39,23,320,High,High,315,72
2021-03-03,Mumbai,Paladium,3,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,37,26,321,High,High,382,61
2021-03-04,Mumbai,Paladium,3,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,36,24,215,High,Medium,265,39
2021-03-05,Mumbai,Paladium,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,30,20,154,High,Low,240,29
2021-03-06,Mumbai,Paladium,3,ON,Manual,Normal,OFF,Off,Off,1,Summer,Summer,31,24,455,Medium,High,303,42
2021-03-07,Mumbai,Paladium,3,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,39,22,307,High,High,351,82
2021-03-08,Mumbai,Paladium,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,36,23,205,High,Medium,255,34
2021-03-09,Mumbai,Paladium,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,35,23,216,High,Medium,267,33
2021-03-10,Mumbai,Paladium,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,40,22,226,High,Medium,282,36
2021-03-11,Mumbai,Paladium,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,38,22,117,High,Low,224,21
2021-03-12,Mumbai,Paladium,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,39,24,198,High,Low,209,23
2021-03-13,Mumbai,Paladium,3,ON,Auto,Normal,OFF,Off,Off,1,Summer,Summer,33,25,316,Medium,High,385,42
2021-03-14,Mumbai,Paladium,3,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,30,21,422,Medium,High,332,42
2021-03-15,Mumbai,Paladium,3,ON,Manual,Trip,ON,Scheduled,Scheduled,0,Summer,Summer,30,24,175,Medium,Low,242,16
2021-03-16,Mumbai,Paladium,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,36,22,241,High,Medium,287,33
2021-03-17,Mumbai,Paladium,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,35,24,137,High,Low,247,28
2021-03-18,Mumbai,Paladium,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,36,26,178,High,Low,217,28
2021-03-19,Mumbai,Paladium,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,42,27,150,High,Low,220,24
2021-03-20,Mumbai,Paladium,3,ON,Auto,Normal,OFF,Off,Off,1,Summer,Summer,33,26,327,Medium,High,320,50
2021-03-21,Mumbai,Paladium,3,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,31,26,306,Medium,High,320,52
2021-03-22,Mumbai,Paladium,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,30,20,219,High,Medium,258,36
2021-03-23,Mumbai,Paladium,3,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,30,24,177,Medium,Low,210,15
2021-03-24,Mumbai,Paladium,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,33,25,106,Medium,Low,220,15
2021-03-25,Mumbai,Paladium,3,ON,Manual,Normal,OFF,Off,Off,0,Summer,Summer,35,22,157,High,Low,214,27
2021-03-26,Mumbai,Paladium,3,ON,Manual,Normal,OFF,Off,Off,0,Summer,Summer,35,24,304,High,High,371,81
2021-03-27,Mumbai,Paladium,3,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,37,22,336,High,High,371,59
2021-03-28,Mumbai,Paladium,3,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,37,26,360,High,High,349,83
2021-03-29,Mumbai,Paladium,3,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,34,25,295,Medium,Medium,269,27
2021-03-30,Mumbai,Paladium,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,36,23,260,High,Medium,269,31
2021-03-31,Mumbai,Paladium,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,32,22,188,High,Low,212,20
2021-04-01,Mumbai,Paladium,4,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,43,29,133,High,Low,222,27
2021-04-02,Mumbai,Paladium,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,41,27,262,High,Medium,257,32
2021-04-03,Mumbai,Paladium,4,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,35,22,322,High,High,320,83
2021-04-04,Mumbai,Paladium,4,ON,Auto,Trip,OFF,Off,Off,1,Summer,Summer,39,25,465,High,High,365,68
2021-04-05,Mumbai,Paladium,4,ON,Manual,Normal,OFF,Off,Off,0,Summer,Summer,40,25,301,High,High,338,77
2021-04-06,Mumbai,Paladium,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,39,23,152,High,Low,221,22
2021-04-07,Mumbai,Paladium,4,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Summer,Summer,31,26,205,Medium,Medium,296,31
2021-04-08,Mumbai,Paladium,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,35,23,280,High,Medium,290,33
2021-04-09,Mumbai,Paladium,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,37,26,320,High,High,367,70
2021-04-10,Mumbai,Paladium,4,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,33,23,332,High,High,385,61
2021-04-11,Mumbai,Paladium,4,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,40,26,424,High,High,335,68
2021-04-12,Mumbai,Paladium,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,39,22,339,High,High,382,73
2021-04-13,Mumbai,Paladium,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,36,26,280,High,Medium,292,30
2021-04-14,Mumbai,Paladium,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,33,23,241,High,Medium,294,39
2021-04-15,Mumbai,Paladium,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,36,22,175,High,Low,232,28
2021-04-16,Mumbai,Paladium,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,39,24,127,High,Low,234,20
2021-04-17,Mumbai,Paladium,4,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,43,31,341,High,High,380,74
2021-04-18,Mumbai,Paladium,4,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,38,23,371,High,High,399,86
2021-04-19,Mumbai,Paladium,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,30,22,188,Medium,Low,220,20
2021-04-20,Mumbai,Paladium,4,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,43,30,177,High,Low,204,29
2021-04-21,Mumbai,Paladium,4,ON,Auto,Normal,OFF,Off,Off,0,Summer,Summer,36,25,141,High,Low,205,20
2021-04-22,Mumbai,Paladium,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,32,26,188,Medium,Low,214,24
2021-04-23,Mumbai,Paladium,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,40,24,151,High,Low,246,20
2021-04-24,Mumbai,Paladium,4,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,40,26,469,High,High,346,83
2021-04-25,Mumbai,Paladium,4,ON,Auto,Trip,OFF,Off,Off,1,Summer,Summer,31,23,441,Medium,High,344,53
2021-04-26,Mumbai,Paladium,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,41,31,100,High,Low,203,27
2021-04-27,Mumbai,Paladium,4,ON,Auto,Trip,ON,Off,Off,0,Summer,Summer,38,24,331,High,High,352,67
2021-04-28,Mumbai,Paladium,4,ON,Manual,Trip,ON,Scheduled,Scheduled,0,Summer,Summer,31,26,287,Medium,Medium,275,34
2021-04-29,Mumbai,Paladium,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,31,25,347,Medium,High,362,49
2021-04-30,Mumbai,Paladium,4,ON,Auto,Normal,OFF,Off,Off,0,Summer,Summer,33,25,268,Medium,Medium,297,34
2021-05-01,Mumbai,Paladium,5,ON,Auto,Trip,ON,Off,Off,1,Summer,Summer,32,26,359,Medium,High,369,53
2021-05-02,Mumbai,Paladium,5,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,30,21,323,Medium,High,344,50
2021-05-03,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,36,25,218,High,Medium,268,39
2021-05-04,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,41,31,151,High,Low,234,27
2021-05-05,Mumbai,Paladium,5,ON,Auto,Trip,OFF,Off,Off,0,Summer,Summer,42,31,280,High,Medium,289,38
2021-05-06,Mumbai,Paladium,5,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,35,23,178,High,Low,238,24
2021-05-07,Mumbai,Paladium,5,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,32,22,129,High,Low,249,27
2021-05-08,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,42,26,352,High,High,355,64
2021-05-09,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,37,26,453,High,High,367,77
2021-05-10,Mumbai,Paladium,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,44,26,279,High,Medium,273,33
2021-05-11,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,36,25,151,High,Low,248,28
2021-05-12,Mumbai,Paladium,5,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,42,29,250,High,Medium,268,37
2021-05-13,Mumbai,Paladium,5,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,37,24,157,High,Low,229,21
2021-05-14,Mumbai,Paladium,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,31,22,271,Medium,Medium,259,33
2021-05-15,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,30,23,397,Medium,High,343,41
2021-05-16,Mumbai,Paladium,5,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,33,24,329,Medium,High,302,43
2021-05-17,Mumbai,Paladium,5,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,42,26,254,High,Medium,272,37
2021-05-18,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,37,24,131,High,Low,221,29
2021-05-19,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,36,25,345,High,High,382,77
2021-05-20,Mumbai,Paladium,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,36,26,146,High,Low,221,29
2021-05-21,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,33,22,144,High,Low,238,24
2021-05-22,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,40,25,492,High,High,325,79
2021-05-23,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,33,23,307,High,High,350,75
2021-05-24,Mumbai,Paladium,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,34,23,238,High,Medium,260,39
2021-05-25,Mumbai,Paladium,5,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,41,28,148,High,Low,221,20
2021-05-26,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,39,25,189,High,Low,203,27
2021-05-27,Mumbai,Paladium,5,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Summer,Summer,41,30,333,High,High,357,81
2021-05-28,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,32,26,102,Medium,Low,214,23
2021-05-29,Mumbai,Paladium,5,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,35,23,437,High,High,304,83
2021-05-30,Mumbai,Paladium,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,40,26,463,High,High,362,76
2021-05-31,Mumbai,Paladium,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,34,25,137,Medium,Low,208,16
2021-06-01,Mumbai,Paladium,6,ON,Manual,Normal,OFF,Off,Off,0,Summer,Summer,39,22,101,High,Low,220,21
2021-06-02,Mumbai,Paladium,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,39,23,201,High,Medium,257,35
2021-06-03,Mumbai,Paladium,6,ON,Manual,Normal,OFF,Off,Off,0,Summer,Summer,36,26,222,High,Medium,271,38
2021-06-04,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,38,26,190,High,Low,229,26
2021-06-05,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,43,27,430,High,High,372,56
2021-06-06,Mumbai,Paladium,6,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,44,28,431,High,High,322,63
2021-06-07,Mumbai,Paladium,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,40,23,236,High,Medium,283,35
2021-06-08,Mumbai,Paladium,6,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,33,24,134,Medium,Low,243,20
2021-06-09,Mumbai,Paladium,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,32,23,323,Medium,High,352,51
2021-06-10,Mumbai,Paladium,6,ON,Auto,Trip,ON,Off,Off,0,Summer,Summer,44,25,207,High,Medium,253,38
2021-06-11,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,44,29,247,High,Medium,289,35
2021-06-12,Mumbai,Paladium,6,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,39,22,455,High,High,375,63
2021-06-13,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,40,22,364,High,High,359,85
2021-06-14,Mumbai,Paladium,6,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,39,23,105,High,Low,208,24
2021-06-15,Mumbai,Paladium,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,34,24,185,High,Low,218,29
2021-06-16,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,42,29,146,High,Low,218,23
2021-06-17,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,38,22,137,High,Low,245,28
2021-06-18,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,34,25,333,Medium,High,393,42
2021-06-19,Mumbai,Paladium,6,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,38,24,461,High,High,328,87
2021-06-20,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,42,26,343,High,High,390,89
2021-06-21,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,44,29,303,High,High,332,78
2021-06-22,Mumbai,Paladium,6,ON,Auto,Normal,OFF,Off,Off,0,Summer,Summer,34,26,323,Medium,High,307,43
2021-06-23,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,33,23,293,High,Medium,276,32
2021-06-24,Mumbai,Paladium,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,39,22,318,High,High,302,77
2021-06-25,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,37,23,163,High,Low,215,21
2021-06-26,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,44,31,317,High,High,390,67
2021-06-27,Mumbai,Paladium,6,ON,Auto,Trip,ON,Off,Off,1,Summer,Summer,33,26,484,Medium,High,376,41
2021-06-28,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,42,28,107,High,Low,226,25
2021-06-29,Mumbai,Paladium,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,32,24,253,Medium,Medium,282,25
2021-06-30,Mumbai,Paladium,6,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,37,23,345,High,High,340,57
2021-07-01,Mumbai,Paladium,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,17,21,279,Low,Medium,296,23
2021-07-02,Mumbai,Paladium,7,ON,Auto,Trip,ON,Off,Off,0,Monsoon,Summer,19,20,230,Low,Medium,262,23
2021-07-03,Mumbai,Paladium,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,17,23,377,Medium,High,311,43
2021-07-04,Mumbai,Paladium,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,27,22,408,Medium,High,339,40
2021-07-05,Mumbai,Paladium,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,20,24,104,Low,Low,242,11
2021-07-06,Mumbai,Paladium,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,24,20,122,Low,Low,232,10
2021-07-07,Mumbai,Paladium,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,22,22,242,Low,Medium,289,27
2021-07-08,Mumbai,Paladium,7,ON,Auto,Trip,ON,Off,Off,0,Monsoon,Summer,26,23,181,Low,Low,208,12
2021-07-09,Mumbai,Paladium,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,27,20,136,Medium,Low,230,16
2021-07-10,Mumbai,Paladium,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,28,24,354,Low,High,358,39
2021-07-11,Mumbai,Paladium,7,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Summer,20,22,379,Low,High,346,38
2021-07-12,Mumbai,Paladium,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,18,20,262,Low,Medium,288,24
2021-07-13,Mumbai,Paladium,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,29,23,332,Medium,High,318,41
2021-07-14,Mumbai,Paladium,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,21,24,326,Low,High,391,38
2021-07-15,Mumbai,Paladium,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,24,21,281,Low,Medium,293,28
2021-07-16,Mumbai,Paladium,7,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Monsoon,Summer,20,23,117,Low,Low,244,12
2021-07-17,Mumbai,Paladium,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,23,22,431,Low,High,345,33
2021-07-18,Mumbai,Paladium,7,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Summer,18,19,409,Low,High,325,31
2021-07-19,Mumbai,Paladium,7,ON,Auto,Trip,ON,Off,Off,0,Monsoon,Summer,17,21,143,Low,Low,206,15
2021-07-20,Mumbai,Paladium,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,16,21,295,Medium,Medium,276,28
2021-07-21,Mumbai,Paladium,7,ON,Auto,Trip,ON,Off,Off,0,Monsoon,Summer,26,20,268,Medium,Medium,288,29
2021-07-22,Mumbai,Paladium,7,ON,Manual,Normal,OFF,Off,Off,0,Monsoon,Summer,20,22,277,Low,Medium,267,28
2021-07-23,Mumbai,Paladium,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,29,20,340,Medium,High,379,50
