Date,Location,Mall,Month,On_Off_Cmd,A/M_Status,Trip_Status,Run_Status,Schedule_Mode,Time_Schedule,Is_Weekend,Season,Climate_Prone,Outdoor_Temperature,Indoor_Temperature,Occupancy,Fan_Speed,Air_Filter,Air_Quality_PPM,Power_consumption_kwh
2021-01-30,Bareilly,United,1,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,14,20,474,Medium,High,388,54
2021-01-31,Bareilly,United,1,ON,Auto,Normal,OFF,Off,Off,1,Winter,Winter,12,20,427,Medium,High,316,54
2021-02-01,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,8,16,301,Medium,High,377,44
2021-02-02,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,8,16,162,Medium,Low,237,15
2021-02-03,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,17,23,334,Medium,High,330,45
2021-02-04,Bareilly,United,2,ON,Auto,Trip,ON,Off,Off,0,Winter,Winter,15,18,112,Low,Low,247,11
2021-02-05,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,8,10,128,Low,Low,234,19
2021-02-06,Bareilly,United,2,ON,Manual,Normal,OFF,Off,Off,1,Winter,Winter,17,22,354,Medium,High,352,48
2021-02-07,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,17,19,487,Low,High,398,34
2021-02-08,Bareilly,United,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,7,12,323,Medium,High,308,42
2021-02-09,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,11,20,166,Medium,Low,218,20
2021-02-10,Bareilly,United,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,12,20,118,Medium,Low,230,24
2021-02-11,Bareilly,United,2,ON,Manual,Trip,OFF,Off,Off,0,Winter,Winter,14,19,251,Medium,Medium,253,31
2021-02-12,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,7,17,108,High,Low,210,22
2021-02-13,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,16,20,343,Low,High,375,39
2021-02-14,Bareilly,United,2,ON,Auto,Normal,OFF,Off,Off,1,Winter,Winter,6,14,398,Medium,High,307,51
2021-02-15,Bareilly,United,2,ON,Manual,Trip,ON,Off,Off,0,Winter,Winter,6,13,342,Medium,High,305,45
2021-02-16,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,14,18,243,Low,Medium,276,26
2021-02-17,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,15,18,214,Low,Medium,286,29
2021-02-18,Bareilly,United,2,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,13,22,153,Medium,Low,205,18
2021-02-19,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,9,17,236,Medium,Medium,265,29
2021-02-20,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,8,11,426,Low,High,367,39
2021-02-21,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,8,15,401,Medium,High,395,41
2021-02-22,Bareilly,United,2,ON,Auto,Normal,OFF,Off,Off,0,Winter,Winter,7,16,271,Medium,Medium,271,31
2021-02-23,Bareilly,United,2,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,12,18,338,Medium,High,301,48
2021-02-24,Bareilly,United,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,5,12,277,Medium,Medium,274,25
2021-02-25,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,14,22,245,Medium,Medium,268,29
2021-02-26,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,7,14,280,Medium,Medium,251,31
2021-02-27,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,17,18,340,Low,High,363,32
2021-02-28,Bareilly,United,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,8,14,461,Medium,High,318,53
2021-03-01,Bareilly,United,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,30,24,316,Medium,High,320,53
2021-03-02,Bareilly,United,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,36,24,263,High,Medium,287,30
2021-03-03,Bareilly,United,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,25,24,282,Low,Medium,266,24
2021-03-04,Bareilly,United,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,37,25,221,High,Medium,265,34
2021-03-05,Bareilly,United,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,36,22,338,High,High,317,57
2021-03-06,Bareilly,United,3,ON,Auto,Trip,ON,Scheduled,Scheduled,1,Summer,Winter,38,26,418,High,High,340,63
2021-03-07,Bareilly,United,3,ON,Manual,Normal,ON,Off,Off,1,Summer,Winter,35,23,449,High,High,387,64
2021-03-08,Bareilly,United,3,ON,Manual,Trip,ON,Off,Off,0,Summer,Winter,30,20,117,High,Low,210,21
2021-03-09,Bareilly,United,3,ON,Auto,Normal,OFF,Off,Off,0,Summer,Winter,27,22,184,Medium,Low,202,15
2021-03-10,Bareilly,United,3,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Winter,33,25,345,Medium,High,382,49
2021-03-11,Bareilly,United,3,ON,Manual,Trip,ON,Off,Off,0,Summer,Winter,36,22,156,High,Low,206,27
2021-03-12,Bareilly,United,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,33,23,266,High,Medium,286,34
2021-03-13,Bareilly,United,3,ON,Auto,Normal,OFF,Off,Off,1,Summer,Winter,33,23,428,High,High,346,71
2021-03-14,Bareilly,United,3,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,35,25,448,High,High,358,67
2021-03-15,Bareilly,United,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,37,23,107,High,Low,220,21
2021-03-16,Bareilly,United,3,ON,Auto,Trip,ON,Off,Off,0,Summer,Winter,30,24,326,Medium,High,318,42
2021-03-17,Bareilly,United,3,ON,Auto,Trip,ON,Off,Off,0,Summer,Winter,35,24,335,High,High,332,55
2021-03-18,Bareilly,United,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,33,26,336,Medium,High,386,45
2021-03-19,Bareilly,United,3,ON,Auto,Trip,ON,Off,Off,0,Summer,Winter,28,21,138,Medium,Low,222,18
2021-03-20,Bareilly,United,3,ON,Auto,Trip,ON,Off,Off,1,Summer,Winter,36,23,396,High,High,377,84
2021-03-21,Bareilly,United,3,ON,Manual,Trip,ON,Off,Off,1,Summer,Winter,27,22,359,Medium,High,333,49
2021-03-22,Bareilly,United,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,28,22,167,Medium,Low,208,15
2021-03-23,Bareilly,United,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,37,24,234,High,Medium,271,34
2021-03-24,Bareilly,United,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,35,26,205,Medium,Medium,288,25
2021-03-25,Bareilly,United,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,29,20,240,Medium,Medium,288,29
2021-03-26,Bareilly,United,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,34,23,166,High,Low,217,28
2021-03-27,Bareilly,United,3,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,35,22,439,High,High,350,57
2021-03-28,Bareilly,United,3,ON,Manual,Normal,ON,Off,Off,1,Summer,Winter,31,23,363,Medium,High,332,45
2021-03-29,Bareilly,United,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,27,23,308,Low,High,371,33
2021-03-30,Bareilly,United,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,25,22,133,Low,Low,232,19
2021-03-31,Bareilly,United,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,36,23,126,High,Low,231,22
2021-04-01,Bareilly,United,4,ON,Auto,Normal,OFF,Off,Off,0,Summer,Winter,39,22,314,High,High,308,85
2021-04-02,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,37,22,326,High,High,366,55
2021-04-03,Bareilly,United,4,ON,Manual,Normal,ON,Off,Off,1,Summer,Winter,26,23,451,Low,High,316,34
2021-04-04,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,38,26,369,High,High,362,86
2021-04-05,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,39,25,202,High,Medium,294,30
2021-04-06,Bareilly,United,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,31,24,118,Medium,Low,238,16
2021-04-07,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,29,22,119,Medium,Low,247,18
2021-04-08,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,26,24,316,Low,High,328,32
2021-04-09,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,35,26,155,Medium,Low,229,17
2021-04-10,Bareilly,United,4,ON,Manual,Trip,OFF,Off,Off,1,Summer,Winter,26,21,345,Medium,High,314,44
2021-04-11,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,26,24,412,Low,High,326,33
2021-04-12,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,30,24,265,Medium,Medium,278,34
2021-04-13,Bareilly,United,4,ON,Auto,Normal,OFF,Off,Off,0,Summer,Winter,33,25,112,Medium,Low,203,21
2021-04-14,Bareilly,United,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,30,21,318,Medium,High,377,44
2021-04-15,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,29,20,274,Medium,Medium,253,26
2021-04-16,Bareilly,United,4,ON,Auto,Normal,OFF,Off,Off,0,Summer,Winter,30,22,148,Medium,Low,227,20
2021-04-17,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,27,20,377,Medium,High,342,51
2021-04-18,Bareilly,United,4,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Summer,Winter,26,22,325,Low,High,344,33
2021-04-19,Bareilly,United,4,ON,Manual,Trip,ON,Off,Off,0,Summer,Winter,34,22,334,High,High,338,79
2021-04-20,Bareilly,United,4,ON,Manual,Trip,ON,Off,Off,0,Summer,Winter,39,26,338,High,High,316,61
2021-04-21,Bareilly,United,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,25,22,195,Low,Low,217,19
2021-04-22,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,29,23,248,Medium,Medium,291,32
2021-04-23,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,25,23,219,Low,Medium,290,27
2021-04-24,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,29,21,378,Medium,High,385,54
2021-04-25,Bareilly,United,4,ON,Manual,Normal,ON,Off,Off,1,Summer,Winter,36,22,423,High,High,312,89
2021-04-26,Bareilly,United,4,ON,Auto,Trip,OFF,Off,Off,0,Summer,Winter,33,22,242,High,Medium,284,34
2021-04-27,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,36,25,306,High,High,309,82
2021-04-28,Bareilly,United,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,30,24,260,Medium,Medium,257,32
2021-04-29,Bareilly,United,4,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Winter,37,23,216,High,Medium,297,39
2021-04-30,Bareilly,United,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,30,24,337,Medium,High,386,46
2021-05-01,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,39,24,444,High,High,338,71
2021-05-02,Bareilly,United,5,ON,Manual,Normal,ON,Off,Off,1,Summer,Winter,35,26,392,Medium,High,302,53
2021-05-03,Bareilly,United,5,ON,Manual,Trip,ON,Scheduled,Scheduled,0,Summer,Winter,35,25,104,High,Low,248,26
2021-05-04,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,35,24,308,High,High,395,65
2021-05-05,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,26,24,261,Low,Medium,262,24
2021-05-06,Bareilly,United,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,32,22,208,High,Medium,272,30
2021-05-07,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,31,25,155,Medium,Low,223,21
2021-05-08,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,29,24,440,Medium,High,323,47
2021-05-09,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,31,25,332,Medium,High,337,44
2021-05-10,Bareilly,United,5,ON,Manual,Normal,OFF,Off,Off,0,Summer,Winter,25,22,112,Low,Low,244,16
2021-05-11,Bareilly,United,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,32,25,245,Medium,Medium,273,28
2021-05-12,Bareilly,United,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,32,23,128,Medium,Low,211,15
2021-05-13,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,28,23,310,Medium,High,310,41
2021-05-14,Bareilly,United,5,ON,Manual,Trip,ON,Off,Off,0,Summer,Winter,30,24,308,Medium,High,330,41
2021-05-15,Bareilly,United,5,ON,Auto,Normal,OFF,Off,Off,1,Summer,Winter,31,24,367,Medium,High,366,44
2021-05-16,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,26,24,354,Low,High,390,32
2021-05-17,Bareilly,United,5,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Summer,Winter,25,23,246,Low,Medium,272,22
2021-05-18,Bareilly,United,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,38,25,213,High,Medium,281,33
2021-05-19,Bareilly,United,5,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Winter,29,22,100,Medium,Low,217,22
2021-05-20,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,25,20,321,Medium,High,307,43
2021-05-21,Bareilly,United,5,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Winter,37,23,124,High,Low,209,23
2021-05-22,Bareilly,United,5,ON,Manual,Normal,ON,Off,Off,1,Summer,Winter,27,23,436,Low,High,360,37
2021-05-23,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,30,21,366,Medium,High,369,42
2021-05-24,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,30,21,302,Medium,High,382,45
2021-05-25,Bareilly,United,5,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Winter,36,22,262,High,Medium,286,31
2021-05-26,Bareilly,United,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,30,20,343,High,High,369,86
2021-05-27,Bareilly,United,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,39,23,292,High,Medium,264,32
2021-05-28,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,33,24,120,Medium,Low,203,22
2021-05-29,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,32,26,358,Medium,High,313,52
2021-05-30,Bareilly,United,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,25,20,300,Medium,Medium,253,25
2021-05-31,Bareilly,United,5,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Winter,34,22,292,High,Medium,273,31
2021-06-01,Bareilly,United,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,30,20,218,High,Medium,281,30
2021-06-02,Bareilly,United,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,27,24,176,Low,Low,241,19
2021-06-03,Bareilly,United,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,29,21,289,Medium,Medium,272,32
2021-06-04,Bareilly,United,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,28,23,220,Medium,Medium,259,29
2021-06-05,Bareilly,United,6,ON,Manual,Normal,ON,Off,Off,1,Summer,Winter,28,20,421,Medium,High,390,48
2021-06-06,Bareilly,United,6,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Summer,Winter,26,20,335,Medium,High,326,50
2021-06-07,Bareilly,United,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,35,26,104,Medium,Low,246,19
2021-06-08,Bareilly,United,6,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Winter,33,23,132,High,Low,229,26
2021-06-09,Bareilly,United,6,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Winter,37,22,269,High,Medium,285,37
2021-06-10,Bareilly,United,6,ON,Auto,Trip,ON,Off,Off,0,Summer,Winter,35,25,285,High,Medium,283,31
2021-06-11,Bareilly,United,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,28,22,145,Medium,Low,238,22
2021-06-12,Bareilly,United,6,ON,Auto,Trip,ON,Off,Off,1,Summer,Winter,29,23,350,Medium,High,377,47
2021-06-13,Bareilly,United,6,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,36,26,332,High,High,351,82
2021-06-14,Bareilly,United,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,37,23,174,High,Low,221,20
2021-06-15,Bareilly,United,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,38,23,210,High,Medium,297,38
2021-06-16,Bareilly,United,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,30,22,269,Medium,Medium,256,31
2021-06-17,Bareilly,United,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,34,23,179,High,Low,239,21
2021-06-18,Bareilly,United,6,ON,Auto,Normal,OFF,Off,Off,0,Summer,Winter,30,22,218,Medium,Medium,292,27
2021-06-19,Bareilly,United,6,ON,Auto,Normal,ON,Off,Off,1,Summer,Winter,32,24,362,Medium,High,301,53
2021-06-20,Bareilly,United,6,ON,Manual,Normal,ON,Off,Off,1,Summer,Winter,34,26,386,Medium,High,336,43
2021-06-21,Bareilly,United,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Winter,37,24,334,High,High,301,60
2021-06-22,Bareilly,United,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,35,25,151,High,Low,234,24
2021-06-23,Bareilly,United,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,39,24,220,High,Medium,298,35
2021-06-24,Bareilly,United,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,25,20,215,Medium,Medium,273,26
2021-06-25,Bareilly,United,6,ON,Auto,Trip,ON,Off,Off,0,Summer,Winter,25,20,259,Medium,Medium,286,34
2021-06-26,Bareilly,United,6,ON,Auto,Trip,ON,Off,Off,1,Summer,Winter,28,20,446,Medium,High,387,54
2021-06-27,Bareilly,United,6,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Summer,Winter,33,25,351,Medium,High,369,43
2021-06-28,Bareilly,United,6,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Winter,29,24,192,Medium,Low,244,21
2021-06-29,Bareilly,United,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,34,26,257,Medium,Medium,285,32
2021-06-30,Bareilly,United,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Winter,37,26,155,High,Low,223,29
2021-07-01,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,18,20,224,Low,Medium,265,23
2021-07-02,Bareilly,United,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,20,24,248,Low,Medium,290,23
2021-07-03,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Winter,20,19,498,Low,High,349,36
2021-07-04,Bareilly,United,7,ON,Auto,Normal,OFF,Off,Off,1,Monsoon,Winter,22,22,341,Low,High,365,31
2021-07-05,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,16,19,255,Low,Medium,260,26
2021-07-06,Bareilly,United,7,ON,Auto,Normal,OFF,Off,Off,0,Monsoon,Winter,15,24,280,Medium,Medium,259,34
2021-07-07,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,23,23,330,Low,High,365,33
2021-07-08,Bareilly,United,7,ON,Manual,Normal,OFF,Off,Off,0,Monsoon,Winter,16,21,228,Medium,Medium,253,32
2021-07-09,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,25,20,276,Medium,Medium,268,31
2021-07-10,Bareilly,United,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Winter,20,19,315,Low,High,309,35
2021-07-11,Bareilly,United,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Winter,19,18,484,Low,High,369,36
2021-07-12,Bareilly,United,7,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Monsoon,Winter,15,20,335,Medium,High,389,54
2021-07-13,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,18,24,186,Medium,Low,202,17
2021-07-14,Bareilly,United,7,ON,Manual,Trip,ON,Off,Off,0,Monsoon,Winter,17,24,185,Medium,Low,234,16
2021-07-15,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,19,23,220,Low,Medium,271,20
2021-07-16,Bareilly,United,7,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Monsoon,Winter,19,22,267,Low,Medium,252,28
2021-07-17,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Winter,28,20,351,Medium,High,318,43
2021-07-18,Bareilly,United,7,ON,Auto,Normal,OFF,Off,Off,1,Monsoon,Winter,25,23,312,Low,High,359,37
2021-07-19,Bareilly,United,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,29,24,276,Medium,Medium,295,30
2021-07-20,Bareilly,United,7,ON,Manual,Trip,ON,Off,Off,0,Monsoon,Winter,18,20,156,Low,Low,228,11
2021-07-21,Bareilly,United,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,16,21,121,Medium,Low,212,19
2021-07-22,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,24,20,180,Low,Low,242,15
2021-07-23,Bareilly,United,7,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Monsoon,Winter,22,20,219,Low,Medium,286,26
2021-07-24,Bareilly,United,7,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Monsoon,Winter,26,22,346,Low,High,304,37
2021-07-25,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Winter,16,24,493,Medium,High,375,41
2021-07-26,Bareilly,United,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,26,24,177,Low,Low,201,14
2021-07-27,Bareilly,United,7,ON,Manual,Trip,ON,Scheduled,Scheduled,0,Monsoon,Winter,21,23,266,Low,Medium,292,22
2021-07-28,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,17,20,349,Low,High,393,38
2021-07-29,Bareilly,United,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,19,24,232,Medium,Medium,283,28
2021-07-30,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,26,22,303,Low,High,334,32
2021-07-31,Bareilly,United,7,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Winter,16,19,414,Low,High,359,30
2021-08-01,Bareilly,United,8,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Winter,18,18,487,Low,High,371,36
