Date,Location,Mall,Month,On_Off_Cmd,A/M_Status,Trip_Status,Run_Status,Schedule_Mode,Time_Schedule,Is_Weekend,Season,Climate_Prone,Outdoor_Temperature,Indoor_Temperature,Occupancy,Fan_Speed,Air_Filter,Air_Quality_PPM,Power_consumption_kwh
2021-01-19,Bangalore,Marketcity,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,27,22,121,Medium,Low,206,17
2021-01-20,Bangalore,Marketcity,1,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,18,18,262,Low,Medium,278,23
2021-01-21,Bangalore,Marketcity,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,29,20,161,Medium,Low,221,22
2021-01-22,Bangalore,Marketcity,1,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,23,20,268,Low,Medium,299,23
2021-01-23,Bangalore,Marketcity,1,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,22,21,486,Low,High,311,39
2021-01-24,Bangalore,Marketcity,1,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,21,24,460,Low,High,386,34
2021-01-25,Bangalore,Marketcity,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,21,20,161,Low,Low,212,19
2021-01-26,Bangalore,Marketcity,1,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,24,24,163,Low,Low,212,17
2021-01-27,Bangalore,Marketcity,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,29,22,168,Medium,Low,222,17
2021-01-28,Bangalore,Marketcity,1,ON,Manual,Trip,ON,Off,Off,0,Winter,Summer,29,22,195,Medium,Low,225,21
2021-01-29,Bangalore,Marketcity,1,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,23,20,295,Low,Medium,276,23
2021-01-30,Bangalore,Marketcity,1,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,20,19,309,Low,High,345,32
2021-01-31,Bangalore,Marketcity,1,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,21,23,331,Low,High,395,38
2021-02-01,Bangalore,Marketcity,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,19,18,235,Low,Medium,278,26
2021-02-02,Bangalore,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,18,24,343,Medium,High,311,41
2021-02-03,Bangalore,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,25,22,106,Low,Low,213,14
2021-02-04,Bangalore,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,20,24,325,Low,High,338,33
2021-02-05,Bangalore,Marketcity,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,18,20,305,Low,High,346,36
2021-02-06,Bangalore,Marketcity,2,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,15,19,382,Low,High,313,34
2021-02-07,Bangalore,Marketcity,2,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,29,20,425,Medium,High,335,48
2021-02-08,Bangalore,Marketcity,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,25,22,201,Low,Medium,263,25
2021-02-09,Bangalore,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,25,22,154,Low,Low,234,17
2021-02-10,Bangalore,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,24,23,289,Low,Medium,260,23
2021-02-11,Bangalore,Marketcity,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,23,21,329,Low,High,330,32
2021-02-12,Bangalore,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,17,19,307,Low,High,309,35
2021-02-13,Bangalore,Marketcity,2,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,23,24,446,Low,High,327,30
2021-02-14,Bangalore,Marketcity,2,ON,Auto,Normal,OFF,Off,Off,1,Winter,Summer,28,20,444,Medium,High,365,48
2021-02-15,Bangalore,Marketcity,2,ON,Auto,Normal,OFF,Off,Off,0,Winter,Summer,27,23,171,Low,Low,234,11
2021-02-16,Bangalore,Marketcity,2,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,23,21,102,Low,Low,216,14
2021-02-17,Bangalore,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,29,20,147,Medium,Low,200,19
2021-02-18,Bangalore,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,27,23,318,Low,High,335,37
2021-02-19,Bangalore,Marketcity,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,15,23,196,Medium,Low,202,23
2021-02-20,Bangalore,Marketcity,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,16,22,447,Medium,High,398,51
2021-02-21,Bangalore,Marketcity,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,18,24,491,Medium,High,318,51
2021-02-22,Bangalore,Marketcity,2,ON,Auto,Normal,OFF,Off,Off,0,Winter,Summer,19,24,303,Medium,High,359,52
2021-02-23,Bangalore,Marketcity,2,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Winter,Summer,17,24,139,Medium,Low,223,24
2021-02-24,Bangalore,Marketcity,2,ON,Auto,Normal,OFF,Off,Off,0,Winter,Summer,25,21,279,Low,Medium,274,29
2021-02-25,Bangalore,Marketcity,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,27,22,155,Medium,Low,247,16
2021-02-26,Bangalore,Marketcity,2,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,29,22,125,Medium,Low,215,23
2021-02-27,Bangalore,Marketcity,2,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,27,24,369,Low,High,364,36
2021-02-28,Bangalore,Marketcity,2,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,18,23,387,Medium,High,366,47
2021-03-01,Bangalore,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,32,26,244,Medium,Medium,263,27
2021-03-02,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,31,26,247,Medium,Medium,279,27
2021-03-03,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,44,26,169,High,Low,247,22
2021-03-04,Bangalore,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,34,25,320,Medium,High,367,51
2021-03-05,Bangalore,Marketcity,3,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,34,26,255,Medium,Medium,255,27
2021-03-06,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,37,25,465,High,High,325,70
2021-03-07,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,31,26,478,Medium,High,326,50
2021-03-08,Bangalore,Marketcity,3,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,43,25,128,High,Low,227,20
2021-03-09,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,30,22,328,Medium,High,340,48
2021-03-10,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,39,22,320,High,High,324,87
2021-03-11,Bangalore,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,32,24,289,Medium,Medium,270,26
2021-03-12,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,32,24,201,Medium,Medium,273,29
2021-03-13,Bangalore,Marketcity,3,ON,Auto,Trip,ON,Scheduled,Scheduled,1,Summer,Summer,39,23,428,High,High,308,65
2021-03-14,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,43,31,363,High,High,302,89
2021-03-15,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,40,22,139,High,Low,241,26
2021-03-16,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,30,20,216,High,Medium,253,30
2021-03-17,Bangalore,Marketcity,3,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,44,30,198,High,Low,234,26
2021-03-18,Bangalore,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,35,24,293,High,Medium,256,33
2021-03-19,Bangalore,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,33,22,337,High,High,303,79
2021-03-20,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,44,25,333,High,High,346,65
2021-03-21,Bangalore,Marketcity,3,ON,Auto,Trip,ON,Off,Off,1,Summer,Summer,38,24,480,High,High,399,67
2021-03-22,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,32,22,197,High,Low,221,22
2021-03-23,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,40,23,252,High,Medium,269,33
2021-03-24,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,38,23,246,High,Medium,289,30
2021-03-25,Bangalore,Marketcity,3,ON,Manual,Normal,OFF,Off,Off,0,Summer,Summer,37,26,102,High,Low,233,28
2021-03-26,Bangalore,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,32,25,236,Medium,Medium,250,31
2021-03-27,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,34,25,308,Medium,High,365,42
2021-03-28,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,39,26,302,High,High,320,81
2021-03-29,Bangalore,Marketcity,3,ON,Auto,Trip,ON,Off,Off,0,Summer,Summer,43,28,202,High,Medium,282,35
2021-03-30,Bangalore,Marketcity,3,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Summer,Summer,44,30,171,High,Low,230,27
2021-03-31,Bangalore,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,41,26,253,High,Medium,263,32
2021-04-01,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,40,25,215,High,Medium,261,35
2021-04-02,Bangalore,Marketcity,4,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,33,26,349,Medium,High,354,44
2021-04-03,Bangalore,Marketcity,4,ON,Manual,Normal,OFF,Off,Off,1,Summer,Summer,39,24,399,High,High,351,67
2021-04-04,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,33,22,485,High,High,333,57
2021-04-05,Bangalore,Marketcity,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,30,22,212,Medium,Medium,285,28
2021-04-06,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,42,26,150,High,Low,220,20
2021-04-07,Bangalore,Marketcity,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,39,24,279,High,Medium,274,34
2021-04-08,Bangalore,Marketcity,4,ON,Auto,Normal,OFF,Off,Off,0,Summer,Summer,43,26,212,High,Medium,257,35
2021-04-09,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,32,24,215,Medium,Medium,286,33
2021-04-10,Bangalore,Marketcity,4,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,40,23,302,High,High,324,79
2021-04-11,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,35,23,461,High,High,397,82
2021-04-12,Bangalore,Marketcity,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,42,27,156,High,Low,211,29
2021-04-13,Bangalore,Marketcity,4,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,32,26,334,Medium,High,380,50
2021-04-14,Bangalore,Marketcity,4,ON,Auto,Trip,OFF,Off,Off,0,Summer,Summer,37,25,176,High,Low,226,20
2021-04-15,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,40,25,203,High,Medium,257,35
2021-04-16,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,38,22,161,High,Low,239,29
2021-04-17,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,38,26,439,High,High,369,81
2021-04-18,Bangalore,Marketcity,4,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,37,23,307,High,High,332,69
2021-04-19,Bangalore,Marketcity,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,41,27,117,High,Low,207,26
2021-04-20,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,38,25,137,High,Low,236,21
2021-04-21,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,33,25,182,Medium,Low,220,15
2021-04-22,Bangalore,Marketcity,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,40,23,129,High,Low,200,25
2021-04-23,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,42,31,140,High,Low,223,26
2021-04-24,Bangalore,Marketcity,4,ON,Auto,Trip,ON,Off,Off,1,Summer,Summer,34,24,424,High,High,348,71
2021-04-25,Bangalore,Marketcity,4,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,39,22,387,High,High,349,88
2021-04-26,Bangalore,Marketcity,4,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,32,25,237,Medium,Medium,269,31
2021-04-27,Bangalore,Marketcity,4,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,30,24,176,Medium,Low,214,21
2021-04-28,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,34,26,344,Medium,High,303,51
2021-04-29,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,44,31,271,High,Medium,279,36
2021-04-30,Bangalore,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,36,22,289,High,Medium,298,35
2021-05-01,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,33,26,372,Medium,High,302,54
2021-05-02,Bangalore,Marketcity,5,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,44,25,480,High,High,394,68
2021-05-03,Bangalore,Marketcity,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,39,23,117,High,Low,233,24
2021-05-04,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,40,23,117,High,Low,215,26
2021-05-05,Bangalore,Marketcity,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,43,25,148,High,Low,218,26
2021-05-06,Bangalore,Marketcity,5,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,32,23,249,Medium,Medium,277,34
2021-05-07,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,34,26,212,Medium,Medium,268,29
2021-05-08,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,34,26,300,Medium,Medium,287,30
2021-05-09,Bangalore,Marketcity,5,ON,Manual,Normal,OFF,Off,Off,1,Summer,Summer,40,24,470,High,High,338,61
2021-05-10,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,40,22,237,High,Medium,287,34
2021-05-11,Bangalore,Marketcity,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,32,22,305,High,High,371,71
2021-05-12,Bangalore,Marketcity,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,44,29,333,High,High,350,70
2021-05-13,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,31,22,105,Medium,Low,205,16
2021-05-14,Bangalore,Marketcity,5,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,32,25,310,Medium,High,320,51
2021-05-15,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,35,26,329,Medium,High,360,45
2021-05-16,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,41,30,494,High,High,386,73
2021-05-17,Bangalore,Marketcity,5,ON,Auto,Trip,ON,Off,Off,0,Summer,Summer,42,30,121,High,Low,237,23
2021-05-18,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,36,23,146,High,Low,241,23
2021-05-19,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,37,25,218,High,Medium,260,36
2021-05-20,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,39,25,212,High,Medium,281,37
2021-05-21,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,40,22,326,High,High,310,80
2021-05-22,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,44,30,366,High,High,338,66
2021-05-23,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,38,26,363,High,High,338,60
2021-05-24,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,38,23,232,High,Medium,251,35
2021-05-25,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,44,28,153,High,Low,237,22
2021-05-26,Bangalore,Marketcity,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,41,30,202,High,Medium,293,31
2021-05-27,Bangalore,Marketcity,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,33,24,113,Medium,Low,214,19
2021-05-28,Bangalore,Marketcity,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,30,20,312,High,High,338,68
2021-05-29,Bangalore,Marketcity,5,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,33,23,363,High,High,366,86
2021-05-30,Bangalore,Marketcity,5,ON,Manual,Trip,ON,Off,Off,1,Summer,Summer,33,25,366,Medium,High,399,51
2021-05-31,Bangalore,Marketcity,5,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Summer,Summer,37,23,210,High,Medium,278,33
2021-06-01,Bangalore,Marketcity,6,ON,Auto,Trip,ON,Off,Off,0,Summer,Summer,39,26,235,High,Medium,297,32
2021-06-02,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,30,21,163,Medium,Low,248,16
2021-06-03,Bangalore,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,31,22,244,Medium,Medium,273,27
2021-06-04,Bangalore,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,41,27,156,High,Low,209,28
2021-06-05,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,33,26,442,Medium,High,382,46
2021-06-06,Bangalore,Marketcity,6,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,41,28,401,High,High,307,85
2021-06-07,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,32,24,108,Medium,Low,230,18
2021-06-08,Bangalore,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,31,25,242,Medium,Medium,272,34
2021-06-09,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,34,22,338,High,High,343,83
2021-06-10,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,39,24,288,High,Medium,297,37
2021-06-11,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,32,22,302,High,High,361,87
2021-06-12,Bangalore,Marketcity,6,ON,Auto,Trip,ON,Off,Off,1,Summer,Summer,30,22,369,Medium,High,316,44
2021-06-13,Bangalore,Marketcity,6,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,33,26,342,Medium,High,390,51
2021-06-14,Bangalore,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,41,30,233,High,Medium,264,34
2021-06-15,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,38,24,170,High,Low,221,26
2021-06-16,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,36,25,211,High,Medium,281,35
2021-06-17,Bangalore,Marketcity,6,ON,Auto,Trip,ON,Off,Off,0,Summer,Summer,33,25,133,Medium,Low,211,22
2021-06-18,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,31,26,255,Medium,Medium,250,26
2021-06-19,Bangalore,Marketcity,6,ON,Auto,Trip,ON,Scheduled,Scheduled,1,Summer,Summer,36,23,478,High,High,367,88
2021-06-20,Bangalore,Marketcity,6,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,31,25,387,Medium,High,345,40
2021-06-21,Bangalore,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,39,25,176,High,Low,220,27
2021-06-22,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,38,22,219,High,Medium,293,30
2021-06-23,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,42,25,305,High,High,373,58
2021-06-24,Bangalore,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,32,22,278,High,Medium,276,37
2021-06-25,Bangalore,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,35,23,348,High,High,373,72
2021-06-26,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,37,24,471,High,High,364,83
2021-06-27,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,32,22,473,High,High,388,60
2021-06-28,Bangalore,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,33,24,238,Medium,Medium,269,34
2021-06-29,Bangalore,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,34,26,300,Medium,Medium,298,29
2021-06-30,Bangalore,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,31,26,124,Medium,Low,200,17
2021-07-01,Bangalore,Marketcity,7,ON,Manual,Trip,ON,Scheduled,Scheduled,0,Monsoon,Summer,22,24,310,Low,High,352,30
2021-07-02,Bangalore,Marketcity,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,17,19,280,Low,Medium,257,26
2021-07-03,Bangalore,Marketcity,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,23,22,473,Low,High,334,38
2021-07-04,Bangalore,Marketcity,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,29,23,445,Medium,High,345,47
2021-07-05,Bangalore,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,29,22,315,Medium,High,338,50
2021-07-06,Bangalore,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,15,24,325,Medium,High,395,41
2021-07-07,Bangalore,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,21,21,226,Low,Medium,284,22
2021-07-08,Bangalore,Marketcity,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,17,21,277,Low,Medium,261,23
2021-07-09,Bangalore,Marketcity,7,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Monsoon,Summer,20,19,246,Low,Medium,280,26
2021-07-10,Bangalore,Marketcity,7,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Monsoon,Summer,22,21,462,Low,High,381,34
2021-07-11,Bangalore,Marketcity,7,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Summer,28,21,326,Medium,High,367,48
2021-07-12,Bangalore,Marketcity,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,27,22,104,Medium,Low,218,16
2021-07-13,Bangalore,Marketcity,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,19,18,346,Low,High,329,38
2021-07-14,Bangalore,Marketcity,7,ON,Auto,Trip,OFF,Off,Off,0,Monsoon,Summer,23,23,209,Low,Medium,260,20
2021-07-15,Bangalore,Marketcity,7,ON,Manual,Normal,OFF,Off,Off,0,Monsoon,Summer,21,20,190,Low,Low,216,17
2021-07-16,Bangalore,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,15,24,244,Medium,Medium,293,25
2021-07-17,Bangalore,Marketcity,7,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Summer,19,21,431,Low,High,321,30
2021-07-18,Bangalore,Marketcity,7,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Monsoon,Summer,27,24,476,Low,High,388,36
2021-07-19,Bangalore,Marketcity,7,ON,Manual,Trip,ON,Off,Off,0,Monsoon,Summer,22,22,107,Low,Low,228,12
2021-07-20,Bangalore,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,15,20,258,Medium,Medium,269,32
