Date,Location,Mall,Month,On_Off_Cmd,A/M_Status,Trip_Status,Run_Status,Schedule_Mode,Time_Schedule,Is_Weekend,Season,Climate_Prone,Outdoor_Temperature,Indoor_Temperature,Occupancy,Fan_Speed,Air_Filter,Air_Quality_PPM,Power_consumption_kwh
2021-01-22,Chennai,Marketcity,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,28,23,258,Medium,Medium,287,29
2021-01-23,Chennai,Marketcity,1,ON,Auto,Normal,OFF,Off,Off,1,Winter,Summer,27,22,447,Medium,High,362,48
2021-01-24,Chennai,Marketcity,1,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,27,20,391,Medium,High,327,47
2021-01-25,Chennai,Marketcity,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,15,22,267,Medium,Medium,290,27
2021-01-26,Chennai,Marketcity,1,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,18,19,312,Low,High,323,30
2021-01-27,Chennai,Marketcity,1,ON,Manual,Trip,OFF,Off,Off,0,Winter,Summer,18,19,176,Low,Low,223,11
2021-01-28,Chennai,Marketcity,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,20,21,296,Low,Medium,266,25
2021-01-29,Chennai,Marketcity,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,16,20,123,Low,Low,222,16
2021-01-30,Chennai,Marketcity,1,ON,Auto,Trip,ON,Off,Off,1,Winter,Summer,22,24,339,Low,High,338,38
2021-01-31,Chennai,Marketcity,1,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,25,20,312,Medium,High,391,48
2021-02-01,Chennai,Marketcity,2,ON,Auto,Normal,OFF,Off,Off,0,Winter,Summer,29,24,222,Medium,Medium,297,31
2021-02-02,Chennai,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,24,24,195,Low,Low,210,16
2021-02-03,Chennai,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,15,21,148,Medium,Low,213,19
2021-02-04,Chennai,Marketcity,2,ON,Manual,Trip,ON,Off,Off,0,Winter,Summer,15,22,188,Medium,Low,240,20
2021-02-05,Chennai,Marketcity,2,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,15,18,159,Low,Low,216,12
2021-02-06,Chennai,Marketcity,2,ON,Auto,Normal,OFF,Off,Off,1,Winter,Summer,15,23,359,Medium,High,368,47
2021-02-07,Chennai,Marketcity,2,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,23,22,349,Low,High,338,36
2021-02-08,Chennai,Marketcity,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,24,23,340,Low,High,387,37
2021-02-09,Chennai,Marketcity,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,20,19,128,Low,Low,207,11
2021-02-10,Chennai,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,17,20,155,Low,Low,221,10
2021-02-11,Chennai,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,23,22,178,Low,Low,219,14
2021-02-12,Chennai,Marketcity,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,28,23,340,Medium,High,310,46
2021-02-13,Chennai,Marketcity,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,27,21,486,Medium,High,302,46
2021-02-14,Chennai,Marketcity,2,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,27,21,310,Medium,High,390,45
2021-02-15,Chennai,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,16,20,333,Low,High,361,31
2021-02-16,Chennai,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,15,23,271,Medium,Medium,278,25
2021-02-17,Chennai,Marketcity,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,15,23,286,Medium,Medium,280,25
2021-02-18,Chennai,Marketcity,2,ON,Manual,Normal,OFF,Off,Off,0,Winter,Summer,15,22,322,Medium,High,315,53
2021-02-19,Chennai,Marketcity,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,21,20,247,Low,Medium,283,25
2021-02-20,Chennai,Marketcity,2,ON,Manual,Trip,ON,Off,Off,1,Winter,Summer,23,21,450,Low,High,372,37
2021-02-21,Chennai,Marketcity,2,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,22,23,353,Low,High,340,35
2021-02-22,Chennai,Marketcity,2,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,26,22,281,Low,Medium,286,23
2021-02-23,Chennai,Marketcity,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,18,23,338,Medium,High,383,40
2021-02-24,Chennai,Marketcity,2,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,21,20,200,Low,Low,226,12
2021-02-25,Chennai,Marketcity,2,ON,Manual,Normal,OFF,Off,Off,0,Winter,Summer,24,21,224,Low,Medium,264,22
2021-02-26,Chennai,Marketcity,2,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,24,21,315,Low,High,304,37
2021-02-27,Chennai,Marketcity,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,16,24,385,Medium,High,331,52
2021-02-28,Chennai,Marketcity,2,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,20,23,355,Low,High,338,37
2021-03-01,Chennai,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,31,24,142,Medium,Low,228,22
2021-03-02,Chennai,Marketcity,3,ON,Manual,Normal,OFF,Off,Off,0,Summer,Summer,36,26,323,High,High,363,73
2021-03-03,Chennai,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,40,25,308,High,High,384,71
2021-03-04,Chennai,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,41,29,315,High,High,325,61
2021-03-05,Chennai,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,44,26,250,High,Medium,258,36
2021-03-06,Chennai,Marketcity,3,ON,Auto,Trip,ON,Off,Off,1,Summer,Summer,42,26,316,High,High,352,82
2021-03-07,Chennai,Marketcity,3,ON,Auto,Normal,OFF,Off,Off,1,Summer,Summer,40,26,404,High,High,397,74
2021-03-08,Chennai,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,31,25,127,Medium,Low,224,19
2021-03-09,Chennai,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,33,26,228,Medium,Medium,267,34
2021-03-10,Chennai,Marketcity,3,ON,Auto,Trip,ON,Off,Off,0,Summer,Summer,42,26,275,High,Medium,270,37
2021-03-11,Chennai,Marketcity,3,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,31,23,148,Medium,Low,200,19
2021-03-12,Chennai,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,38,22,304,High,High,328,71
2021-03-13,Chennai,Marketcity,3,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,32,26,489,Medium,High,371,50
2021-03-14,Chennai,Marketcity,3,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,35,23,427,High,High,349,75
2021-03-15,Chennai,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,39,25,134,High,Low,228,26
2021-03-16,Chennai,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,40,23,288,High,Medium,294,36
2021-03-17,Chennai,Marketcity,3,ON,Auto,Trip,ON,Off,Off,0,Summer,Summer,44,29,224,High,Medium,271,38
2021-03-18,Chennai,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,31,23,135,Medium,Low,212,19
2021-03-19,Chennai,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,40,24,273,High,Medium,259,35
2021-03-20,Chennai,Marketcity,3,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,43,28,435,High,High,354,70
2021-03-21,Chennai,Marketcity,3,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,37,23,423,High,High,384,68
2021-03-22,Chennai,Marketcity,3,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,42,28,175,High,Low,209,26
2021-03-23,Chennai,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,37,25,256,High,Medium,289,35
2021-03-24,Chennai,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,41,28,208,High,Medium,276,32
2021-03-25,Chennai,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,32,25,282,Medium,Medium,290,34
2021-03-26,Chennai,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,36,22,323,High,High,340,66
2021-03-27,Chennai,Marketcity,3,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,31,24,432,Medium,High,349,54
2021-03-28,Chennai,Marketcity,3,ON,Auto,Trip,OFF,Off,Off,1,Summer,Summer,44,28,454,High,High,387,70
2021-03-29,Chennai,Marketcity,3,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,36,25,251,High,Medium,255,37
2021-03-30,Chennai,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,34,22,295,High,Medium,291,30
2021-03-31,Chennai,Marketcity,3,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,40,24,199,High,Low,242,28
2021-04-01,Chennai,Marketcity,4,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,43,30,101,High,Low,231,23
2021-04-02,Chennai,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,30,20,256,High,Medium,268,39
2021-04-03,Chennai,Marketcity,4,ON,Auto,Normal,OFF,Off,Off,1,Summer,Summer,36,24,325,High,High,357,73
2021-04-04,Chennai,Marketcity,4,ON,Manual,Trip,ON,Off,Off,1,Summer,Summer,37,23,302,High,High,350,86
2021-04-05,Chennai,Marketcity,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,35,24,116,High,Low,202,25
2021-04-06,Chennai,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,40,22,168,High,Low,209,27
2021-04-07,Chennai,Marketcity,4,ON,Manual,Trip,OFF,Off,Off,0,Summer,Summer,39,26,174,High,Low,239,20
2021-04-08,Chennai,Marketcity,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,30,21,176,Medium,Low,237,19
2021-04-09,Chennai,Marketcity,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,34,24,183,High,Low,215,21
2021-04-10,Chennai,Marketcity,4,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,40,26,433,High,High,307,66
2021-04-11,Chennai,Marketcity,4,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,37,26,467,High,High,354,64
2021-04-12,Chennai,Marketcity,4,ON,Auto,Normal,OFF,Off,Off,0,Summer,Summer,33,22,336,High,High,362,85
2021-04-13,Chennai,Marketcity,4,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,40,24,236,High,Medium,279,30
2021-04-14,Chennai,Marketcity,4,ON,Manual,Normal,OFF,Off,Off,0,Summer,Summer,36,26,216,High,Medium,253,34
2021-04-15,Chennai,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,31,25,269,Medium,Medium,256,28
2021-04-16,Chennai,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,42,30,125,High,Low,233,22
2021-04-17,Chennai,Marketcity,4,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,33,22,470,High,High,333,75
2021-04-18,Chennai,Marketcity,4,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,34,23,498,High,High,398,55
2021-04-19,Chennai,Marketcity,4,ON,Auto,Normal,OFF,Off,Off,0,Summer,Summer,35,22,200,High,Low,246,26
2021-04-20,Chennai,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,42,27,210,High,Medium,279,30
2021-04-21,Chennai,Marketcity,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,31,25,251,Medium,Medium,268,31
2021-04-22,Chennai,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,32,24,168,Medium,Low,209,18
2021-04-23,Chennai,Marketcity,4,ON,Auto,Trip,OFF,Off,Off,0,Summer,Summer,44,28,142,High,Low,249,21
2021-04-24,Chennai,Marketcity,4,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,38,26,331,High,High,387,63
2021-04-25,Chennai,Marketcity,4,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,34,26,470,Medium,High,367,47
2021-04-26,Chennai,Marketcity,4,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,30,20,110,High,Low,213,24
2021-04-27,Chennai,Marketcity,4,ON,Auto,Normal,OFF,Off,Off,0,Summer,Summer,39,24,138,High,Low,245,29
2021-04-28,Chennai,Marketcity,4,ON,Auto,Trip,OFF,Off,Off,0,Summer,Summer,34,25,252,Medium,Medium,254,33
2021-04-29,Chennai,Marketcity,4,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Summer,Summer,32,25,299,Medium,Medium,289,27
2021-04-30,Chennai,Marketcity,4,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,43,25,217,High,Medium,261,38
2021-05-01,Chennai,Marketcity,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,42,28,429,High,High,384,87
2021-05-02,Chennai,Marketcity,5,ON,Manual,Trip,ON,Off,Off,1,Summer,Summer,30,24,416,Medium,High,386,46
2021-05-03,Chennai,Marketcity,5,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,41,28,197,High,Low,237,24
2021-05-04,Chennai,Marketcity,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,32,23,120,Medium,Low,204,23
2021-05-05,Chennai,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,42,26,214,High,Medium,289,33
2021-05-06,Chennai,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,33,25,225,Medium,Medium,276,26
2021-05-07,Chennai,Marketcity,5,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,34,24,308,High,High,395,64
2021-05-08,Chennai,Marketcity,5,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,40,25,371,High,High,303,67
2021-05-09,Chennai,Marketcity,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,30,22,368,Medium,High,333,40
2021-05-10,Chennai,Marketcity,5,ON,Auto,Trip,ON,Off,Off,0,Summer,Summer,37,25,204,High,Medium,271,36
2021-05-11,Chennai,Marketcity,5,ON,Auto,Trip,ON,Off,Off,0,Summer,Summer,42,26,343,High,High,369,87
2021-05-12,Chennai,Marketcity,5,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,34,23,249,High,Medium,278,34
2021-05-13,Chennai,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,39,26,199,High,Low,201,25
2021-05-14,Chennai,Marketcity,5,ON,Auto,Trip,ON,Off,Off,0,Summer,Summer,34,25,324,Medium,High,346,53
2021-05-15,Chennai,Marketcity,5,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,33,23,340,High,High,315,88
2021-05-16,Chennai,Marketcity,5,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,33,26,478,Medium,High,370,43
2021-05-17,Chennai,Marketcity,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,39,26,195,High,Low,220,25
2021-05-18,Chennai,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,37,24,216,High,Medium,255,32
2021-05-19,Chennai,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,37,25,162,High,Low,228,24
2021-05-20,Chennai,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,42,30,191,High,Low,243,24
2021-05-21,Chennai,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,38,26,331,High,High,331,70
2021-05-22,Chennai,Marketcity,5,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,37,25,345,High,High,332,66
2021-05-23,Chennai,Marketcity,5,ON,Auto,Normal,OFF,Off,Off,1,Summer,Summer,35,23,405,High,High,316,84
2021-05-24,Chennai,Marketcity,5,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,38,24,228,High,Medium,296,33
2021-05-25,Chennai,Marketcity,5,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,44,31,250,High,Medium,294,37
2021-05-26,Chennai,Marketcity,5,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,34,22,190,High,Low,243,28
2021-05-27,Chennai,Marketcity,5,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,41,27,342,High,High,345,83
2021-05-28,Chennai,Marketcity,5,ON,Auto,Normal,OFF,Off,Off,0,Summer,Summer,43,28,252,High,Medium,257,35
2021-05-29,Chennai,Marketcity,5,ON,Manual,Normal,OFF,Off,Off,1,Summer,Summer,36,22,328,High,High,322,82
2021-05-30,Chennai,Marketcity,5,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,37,22,388,High,High,381,78
2021-05-31,Chennai,Marketcity,5,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,38,24,155,High,Low,204,28
2021-06-01,Chennai,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,31,26,277,Medium,Medium,270,30
2021-06-02,Chennai,Marketcity,6,ON,Manual,Trip,ON,Off,Off,0,Summer,Summer,35,24,133,High,Low,228,22
2021-06-03,Chennai,Marketcity,6,ON,Manual,Trip,ON,Scheduled,Scheduled,0,Summer,Summer,40,26,341,High,High,398,56
2021-06-04,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,30,24,266,Medium,Medium,299,25
2021-06-05,Chennai,Marketcity,6,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,34,22,389,High,High,372,80
2021-06-06,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,43,26,353,High,High,319,79
2021-06-07,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,33,22,279,High,Medium,259,33
2021-06-08,Chennai,Marketcity,6,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,31,25,177,Medium,Low,246,21
2021-06-09,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,43,25,278,High,Medium,261,38
2021-06-10,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,34,26,308,Medium,High,392,41
2021-06-11,Chennai,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,36,23,277,High,Medium,280,33
2021-06-12,Chennai,Marketcity,6,ON,Auto,Normal,OFF,Off,Off,1,Summer,Summer,41,30,428,High,High,393,87
2021-06-13,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,1,Summer,Summer,41,30,362,High,High,315,83
2021-06-14,Chennai,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,44,26,242,High,Medium,257,30
2021-06-15,Chennai,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,36,25,247,High,Medium,288,30
2021-06-16,Chennai,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,30,23,218,Medium,Medium,298,26
2021-06-17,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,39,23,291,High,Medium,282,36
2021-06-18,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,37,25,120,High,Low,248,28
2021-06-19,Chennai,Marketcity,6,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,35,23,395,High,High,324,86
2021-06-20,Chennai,Marketcity,6,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,40,22,414,High,High,398,62
2021-06-21,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,37,25,260,High,Medium,295,31
2021-06-22,Chennai,Marketcity,6,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Summer,Summer,40,26,207,High,Medium,255,32
2021-06-23,Chennai,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,39,25,178,High,Low,242,27
2021-06-24,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,32,22,327,High,High,312,77
2021-06-25,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,33,22,100,High,Low,219,27
2021-06-26,Chennai,Marketcity,6,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Summer,Summer,42,29,474,High,High,321,69
2021-06-27,Chennai,Marketcity,6,ON,Manual,Normal,ON,Off,Off,1,Summer,Summer,40,24,449,High,High,329,61
2021-06-28,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,43,27,175,High,Low,227,21
2021-06-29,Chennai,Marketcity,6,ON,Auto,Normal,ON,Off,Off,0,Summer,Summer,42,28,346,High,High,375,88
2021-06-30,Chennai,Marketcity,6,ON,Manual,Normal,ON,Off,Off,0,Summer,Summer,36,22,132,High,Low,216,25
2021-07-01,Chennai,Marketcity,7,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Monsoon,Summer,19,22,139,Low,Low,231,12
2021-07-02,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,26,20,212,Medium,Medium,281,29
2021-07-03,Chennai,Marketcity,7,ON,Manual,Trip,ON,Off,Off,1,Monsoon,Summer,15,20,483,Medium,High,389,49
2021-07-04,Chennai,Marketcity,7,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Monsoon,Summer,21,24,366,Low,High,370,31
2021-07-05,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,29,23,327,Medium,High,330,50
2021-07-06,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,27,22,320,Medium,High,308,40
2021-07-07,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,24,22,152,Low,Low,235,17
2021-07-08,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,26,21,328,Medium,High,379,47
2021-07-09,Chennai,Marketcity,7,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Monsoon,Summer,22,22,264,Low,Medium,278,27
2021-07-10,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,25,23,476,Low,High,397,32
2021-07-11,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,17,20,480,Low,High,371,39
2021-07-12,Chennai,Marketcity,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,29,24,103,Medium,Low,239,15
2021-07-13,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,16,19,273,Low,Medium,280,27
2021-07-14,Chennai,Marketcity,7,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Monsoon,Summer,27,20,258,Medium,Medium,253,28
2021-07-15,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,19,20,314,Low,High,357,37
2021-07-16,Chennai,Marketcity,7,ON,Auto,Trip,ON,Off,Off,0,Monsoon,Summer,24,20,228,Low,Medium,261,29
2021-07-17,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,20,24,311,Low,High,309,33
2021-07-18,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,25,24,351,Low,High,304,34
2021-07-19,Chennai,Marketcity,7,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Monsoon,Summer,28,21,120,Medium,Low,227,22
2021-07-20,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,16,23,219,Medium,Medium,295,26
2021-07-21,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,18,22,262,Low,Medium,273,29
2021-07-22,Chennai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,20,23,140,Low,Low,219,16
2021-07-23,Chennai,Marketcity,7,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Monsoon,Summer,21,20,297,Low,Medium,255,24
